id,text,category,mood,weight,source_type,nsfw_level,created_at
5034,я признаю только одну блондинку всех времен и народов.,telegram_chat,natural,1,telegram_chat_corpus,0,
5035,какая у тебя мечта,telegram_chat,natural,1,telegram_chat_corpus,0,
5036,чем лечить аллергический насморк?,telegram_chat,natural,1,telegram_chat_corpus,0,
5037,а вы ведетесь на всякую чушь?,telegram_chat,natural,1,telegram_chat_corpus,0,
5038,с которых давно не отвечают и не задают вопросов. заблокированные.,telegram_chat,natural,1,telegram_chat_corpus,0,
5039,"экономия экономией, а здравый смысл.",telegram_chat,natural,1,telegram_chat_corpus,0,
5040,больше общаться чем красивее тем лучше желательно с незнакомыми для начала время спрашивай,telegram_chat,natural,1,telegram_chat_corpus,0,
5041,"хороший антивир, но грузит систему.",telegram_chat,natural,1,telegram_chat_corpus,0,
5042,чем можно торговать в школе?,telegram_chat,natural,1,telegram_chat_corpus,0,
5043,"пользуюсь только твердым мылом, а не этой липкой слизью.",telegram_chat,natural,1,telegram_chat_corpus,0,
5044,"дим, эт ты у нас такой",telegram_chat,natural,1,telegram_chat_corpus,0,
5045,нас много,telegram_chat,natural,1,telegram_chat_corpus,0,
5046,"мужчины, какая поза вам больше всего нравиться? может быть, когда девушка сверху",telegram_chat,natural,1,telegram_chat_corpus,0,
5047,я так и думала,telegram_chat,natural,1,telegram_chat_corpus,0,
5048,зависит ли наш образ жизни от чисел?,telegram_chat,natural,1,telegram_chat_corpus,0,
5049,пользуюсь. спасибо умным,telegram_chat,natural,1,telegram_chat_corpus,0,
5050,"можно ли в ванной постелить линолиум, полы изначально деревянные",telegram_chat,natural,1,telegram_chat_corpus,0,
5051,поспать успею,telegram_chat,natural,1,telegram_chat_corpus,0,
5052,"кому нужна семья без любви? важнее жить так как хочешь ты, а не пользователи ответов",telegram_chat,natural,1,telegram_chat_corpus,0,
5053,"было бы лучше, если бы свалился капитал рок феллера.",telegram_chat,natural,1,telegram_chat_corpus,0,
5054,соблюдение пдд и внимательность я считаю важнее,telegram_chat,natural,1,telegram_chat_corpus,0,
5055,потрогать сиси,telegram_chat,natural,1,telegram_chat_corpus,0,
5056,я не буду ждать лохов!,telegram_chat,natural,1,telegram_chat_corpus,0,
5057,"это нормальная диета, если утром хлопья с молоком, обед овощи на пару, ужин кифир?",telegram_chat,natural,1,telegram_chat_corpus,0,
5058,мне жарко,telegram_chat,natural,1,telegram_chat_corpus,0,
5059,чтоб не расслаблялись,telegram_chat,natural,1,telegram_chat_corpus,0,
5060,"конечно нет, лучше провода для прикуривания возить.",telegram_chat,natural,1,telegram_chat_corpus,0,
5061,"ну если не дадут, я помню что писать",telegram_chat,natural,1,telegram_chat_corpus,0,
5062,при сдаче крови можно ли узнать курит человек или нет?,telegram_chat,natural,1,telegram_chat_corpus,0,
5063,посоветуйте нужна многозадачность какой аппаратьк присмотреть? смарт или есть попроще?,telegram_chat,natural,1,telegram_chat_corpus,0,
5064,"я говорю, что ты девочка.",telegram_chat,natural,1,telegram_chat_corpus,0,
5065,"для меня семья? это забота в первую очередь, а потом уже все остальное",telegram_chat,natural,1,telegram_chat_corpus,0,
5066,еще больше человеком. всегда есть куда стремиться и развивать человеческие лучшие качества,telegram_chat,natural,1,telegram_chat_corpus,0,
5067,"ну а что такое, этот мир создан для нашего удовольствия, разве не так,",telegram_chat,natural,1,telegram_chat_corpus,0,
5068,в каком магазине?,telegram_chat,natural,1,telegram_chat_corpus,0,
5069,"обычно в отделениях ангиохирургии областных и краевых, республиканских центрах.",telegram_chat,natural,1,telegram_chat_corpus,0,
5070,так что? веллитон в сборную россию пойдет?,telegram_chat,natural,1,telegram_chat_corpus,0,
5071,"для начала не накручивать себя, и наслаждаться весенней погодой, пользуясь этим.",telegram_chat,natural,1,telegram_chat_corpus,0,
5072,"что будет с пк, если видеокарта слабее чем нужна для игры",telegram_chat,natural,1,telegram_chat_corpus,0,
5073,с кем вы мысленно всегда рядом?,telegram_chat,natural,1,telegram_chat_corpus,0,
5074,мне будет холодно если я разденусь,telegram_chat,natural,1,telegram_chat_corpus,0,
